"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4"
"533",2014,2,1,4,0,0,0,78,34,19,3,13,13,0,2,1,0,120,1,20,2,0,5,6.57692307692308,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,104,3e+06,4,0,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"534",2001,1,1,0,0,0,0,137,43,23,8,14,38,3,3,2,1,194,14,24,3,1,1,4.53284671532847,0.221649484536082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,96,1250000,62,2,13,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"535",2006,4,6,13,0,0,0,212,104,46,6,19,28,0,0,3,0,322,2,46,1,1,9,5.85849056603774,0.322981366459627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,101,382000,8,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"536",1998,3,4,11,0,0,0,217,86,41,8,31,51,4,2,1,2,320,2,41,4,4,12,5.10138248847926,0.26875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,99,257500,15,1,3,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"537",2012,6,8,15,1,1,1,413,139,70,17,35,98,1,1,5,0,572,7,73,0,4,15,4.57627118644068,0.243006993006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,92,820000,17,3,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"538",2000,2,7,9,0,0,0,196,85,62,19,37,37,2,4,2,0,310,2,68,1,2,5,8.54081632653061,0.274193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,104,4e+05,9,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"539",2012,5,2,0,0,0,0,160,37,20,5,23,53,1,1,1,0,215,10,21,2,2,4,3.375,0.172093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,94,505500,68,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"540",2002,0,0,0,0,0,0,11,1,0,0,0,2,0,0,0,0,12,3,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,94,3e+05,4,3,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"541",2005,2,2,0,0,0,0,133,45,20,4,29,35,6,2,7,0,206,13,23,3,5,5,4.06015037593985,0.218446601941748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,100,1300000,61,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"542",2006,2,4,0,0,0,16,198,52,31,10,35,88,2,9,1,0,285,44,35,1,0,2,4.22727272727273,0.182456140350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,97,3600000,62,3,5,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"543",2005,5,11,24,2,0,0,409,142,68,20,29,75,3,2,13,0,575,1,73,3,2,11,4.48899755501222,0.24695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,102,352000,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"544",2008,3,3,0,0,0,0,166,67,36,8,24,39,2,5,3,0,254,15,39,2,0,6,5.85542168674699,0.263779527559055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,96,750000,47,1,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"545",2001,4,7,16,0,0,0,284,89,54,11,47,91,0,10,6,0,416,0,62,7,1,10,5.13380281690141,0.213942307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,91,9400000,0,3,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"546",1998,0,1,1,0,0,0,8,6,6,0,3,1,0,0,0,0,17,0,6,0,0,0,20.25,0.352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,102,280000,0,2,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"547",2001,7,1,0,0,0,0,310,94,38,10,36,82,8,0,8,0,437,16,44,1,5,11,3.30967741935484,0.215102974828375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,105,2200000,79,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"548",2003,1,3,4,0,0,0,90,41,18,5,14,13,1,1,0,0,141,2,23,3,2,4,5.4,0.290780141843972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,96,230000,6,1,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"549",2012,7,4,0,0,0,16,201,58,22,2,34,91,7,3,0,1,289,36,22,4,3,6,2.95522388059702,0.200692041522491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,100,539500,67,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"550",2008,3,3,0,0,0,5,172,57,20,1,26,43,4,4,1,0,245,27,21,6,1,7,3.13953488372093,0.23265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,101,410000,66,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"551",1999,3,2,0,0,0,0,185,69,29,10,20,44,5,2,3,0,274,15,33,4,5,4,4.23243243243243,0.251824817518248,1,0,0,2,0,0,0,0,7,9,8,1,1,1,0,0,2,0,18,1,8,0,0,0,30.8571428571429,0.5,0,0,1,97,103,1600000,63,3,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"552",2013,11,8,32,1,1,0,587,169,73,17,76,192,1,4,2,1,819,0,79,7,1,14,3.35775127768313,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,101,8500000,0,2,5,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"553",1999,3,2,4,0,0,0,213,107,64,17,34,56,3,2,0,2,345,2,65,1,5,8,8.11267605633803,0.310144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,104,2e+05,26,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"554",2002,0,1,0,0,0,0,4,1,1,0,2,1,0,0,0,0,7,1,1,0,0,0,6.75,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,92,335000,1,3,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"555",2015,4,2,0,0,0,38,174,51,18,6,23,62,2,1,2,0,244,55,19,2,1,5,2.79310344827586,0.209016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,97,6500000,67,3,11,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"556",2013,0,1,0,0,0,0,54,26,15,6,8,11,0,0,1,0,87,2,16,0,0,2,7.5,0.298850574712644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,102,411000,8,2,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"557",2012,8,9,30,2,0,0,537,201,91,26,41,116,3,3,3,0,757,0,97,6,7,16,4.57541899441341,0.26552179656539,1,0,1,1,1,0,0,0,13,6,5,2,2,1,0,0,0,0,20,0,5,1,0,0,10.3846153846154,0.3,0,0,1,97,107,3060000,0,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"558",2008,3,2,0,0,0,1,186,49,18,6,23,60,1,2,1,0,258,11,18,0,3,1,2.61290322580645,0.189922480620155,1,0,0,8,0,0,0,0,30,4,2,0,2,5,0,0,0,0,36,1,2,0,0,0,1.8,0.111111111111111,0,0,2,95,106,1750000,64,3,1,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"559",2014,0,0,0,0,0,0,7,4,2,1,2,0,0,0,0,0,14,0,3,0,0,1,7.71428571428571,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,101,401500,1,2,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"560",2001,3,1,0,0,0,22,168,56,30,2,18,52,4,9,0,1,239,41,33,1,2,5,4.82142857142857,0.234309623430962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,95,1800000,62,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"561",2000,0,0,0,0,0,0,9,6,7,0,3,2,0,0,0,0,18,2,7,0,0,0,21,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,92,2e+05,4,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"562",2005,6,12,25,0,0,0,475,198,80,16,42,95,9,1,5,0,696,4,82,13,4,16,4.54736842105263,0.28448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,94,1500000,12,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"563",2014,1,10,15,0,0,0,261,88,50,11,36,70,0,2,1,0,378,2,57,3,3,4,5.17241379310345,0.232804232804233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,101,518000,4,2,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"564",2008,2,4,0,0,0,7,262,40,26,10,41,114,3,6,6,1,348,22,30,2,3,2,2.6793893129771,0.114942528735632,1,0,0,2,0,0,0,0,8,3,2,0,0,3,0,0,0,0,11,0,2,1,0,0,6.75,0.272727272727273,1,0,1,97,107,575000,82,3,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"565",2000,4,5,0,0,0,0,209,73,34,12,25,56,2,2,4,0,308,11,35,2,3,4,4.39234449760766,0.237012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,92,270000,62,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"566",2012,10,10,26,2,1,0,485,156,62,15,37,137,1,1,7,0,673,0,73,3,0,16,3.45154639175258,0.231797919762259,1,0,1,3,3,0,0,0,58,16,3,0,7,16,0,0,2,0,81,0,3,1,0,2,1.39655172413793,0.197530864197531,0,0,1,88,103,4e+06,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"567",2013,0,0,0,0,0,0,25,19,10,1,1,3,0,0,2,0,47,1,10,0,0,0,10.8,0.404255319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,118,2655000,6,2,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"568",1998,7,4,10,0,0,0,317,131,56,9,36,55,3,1,8,1,476,7,63,9,3,13,4.76971608832808,0.275210084033613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,100,850000,38,3,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"569",2007,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,301000,1,3,4,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"570",2011,0,0,0,0,0,0,14,6,2,1,3,3,0,0,0,0,23,1,2,1,0,0,3.85714285714286,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,106,750000,6,1,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"571",2002,5,7,16,2,1,0,300,80,41,15,31,77,3,6,6,1,413,1,43,0,3,5,3.69,0.193704600484261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,99,335000,6,3,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"572",1999,0,4,8,0,0,0,150,60,32,7,26,25,4,1,1,1,234,1,33,3,2,5,5.76,0.256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,92,201500,14,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"573",2009,0,0,1,0,0,0,12,3,2,0,2,3,0,0,0,0,16,0,2,0,1,1,4.5,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,112,401000,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"574",1998,2,2,0,0,0,0,155,54,35,12,16,29,1,1,2,0,228,4,38,2,1,3,6.09677419354839,0.236842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,99,350000,30,2,4,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"575",2001,7,8,21,0,0,0,386,137,77,16,52,85,3,6,8,0,571,1,87,4,3,7,5.3860103626943,0.239929947460595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,103,250000,9,0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"576",2000,5,5,16,0,0,0,262,89,50,18,35,63,5,2,1,0,381,0,52,3,5,5,5.15267175572519,0.233595800524934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,100,225000,1,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"577",2015,3,3,0,0,0,2,192,59,21,8,19,54,1,3,1,0,265,19,24,1,0,6,2.953125,0.222641509433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,106,2750000,74,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"578",2004,0,0,0,0,0,0,20,5,2,2,2,4,0,1,0,0,27,6,3,0,2,1,2.7,0.185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,97,6e+06,7,3,11,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"579",2015,10,6,25,0,0,0,403,145,72,15,49,110,0,9,6,0,587,0,76,0,5,12,4.82382133995037,0.247018739352641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,107,2600000,0,2,3,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"580",2005,4,2,0,0,0,3,188,38,15,5,20,67,2,1,5,0,244,18,15,3,1,2,2.15425531914894,0.155737704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,450000,65,3,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"581",2013,0,1,1,0,0,0,8,9,7,2,0,0,0,0,2,0,18,0,7,0,0,0,23.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,89,490500,0,3,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"582",2005,7,11,30,2,0,0,567,224,118,23,56,107,4,7,6,1,822,0,118,5,7,25,5.61904761904762,0.272506082725061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,96,6800000,0,2,5,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"583",2007,1,0,0,0,0,0,60,13,6,1,17,21,2,2,0,0,88,7,8,0,1,3,2.7,0.147727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,90,397500,26,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"584",2015,3,3,0,0,0,0,154,34,14,4,10,50,1,1,2,0,191,11,14,0,0,2,2.45454545454545,0.178010471204188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,97,517500,55,3,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"585",2004,0,0,0,0,0,0,83,34,13,1,12,21,1,1,2,0,130,6,17,1,1,1,4.2289156626506,0.261538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,105,3e+05,22,2,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"586",2005,0,1,0,0,0,1,94,42,27,7,17,34,1,2,4,1,155,11,29,1,1,1,7.75531914893617,0.270967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,105,342000,35,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"587",2014,0,2,0,0,0,1,108,33,15,4,15,42,3,2,3,0,156,12,16,0,1,2,3.75,0.211538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,97,512800,37,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"588",2007,9,5,24,0,0,0,443,109,61,23,64,128,4,2,5,0,608,0,64,8,3,9,3.71783295711061,0.179276315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,7e+06,3,3,9,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"589",2013,3,1,0,0,0,2,215,51,19,5,12,54,1,2,6,0,280,14,19,3,1,4,2.38604651162791,0.182142857142857,1,0,0,4,0,0,0,0,12,4,1,1,1,1,0,0,0,0,17,0,1,0,0,0,2.25,0.235294117647059,0,0,2,94,94,518500,67,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"590",2002,0,3,0,0,0,0,82,33,14,3,13,24,2,2,2,0,128,6,16,2,1,2,4.60975609756098,0.2578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,94,1500000,30,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"591",2011,10,2,4,0,0,2,342,84,33,8,42,80,1,1,15,2,474,15,37,3,3,9,2.60526315789474,0.177215189873418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,105,1200000,51,3,3,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"592",2013,1,0,2,0,0,0,33,11,1,0,1,14,0,0,0,0,46,0,1,0,0,0,0.818181818181818,0.239130434782609,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,96,103,502500,0,2,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"593",2014,2,1,0,0,0,13,95,20,7,5,11,21,0,1,0,0,122,22,7,1,1,3,1.98947368421053,0.163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,101,4125000,30,2,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"594",2000,3,1,0,0,0,1,169,64,24,2,21,32,4,1,4,0,248,21,27,2,4,8,3.83431952662722,0.258064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,102,310000,77,2,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
