"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","throws.1","throws.2","salary.n","b1.l_W","b1.l_GS","b1.l_GM","b1.l_CG","b1.l_ER","b1.l_IPouts","b1.l_H","b1.l_HR","b1.l_BB","b1.l_SO","b1.BSR","b2.l_W","b2.l_GS","b2.l_GM","b2.l_CG","b2.l_ER","b2.l_IPouts","b2.l_H","b2.l_HR","b2.l_BB","b2.l_SO","b2.BSR"
"12",2000,9,7,27,0,0,0,537,164,84,23,80,100,4,3,5,0,766,2,89,1,4,20,4.22346368715084,0.214099216710183,1,1,1,2,2,0,0,0,32,8,4,1,6,4,0,0,1,0,46,0,5,0,1,1,3.375,0.173913043478261,0,0,2,91,93,1700000,1.36312849162011,5.11061452513967,4.09364454359146,11009.2529746126,5.6976501305483,107.632044071843,8,2,10,33,1,0,2264940.5,6,7,18,0,25,218,50,9,32,68,33.9833610648918,3,4,0,0,11,74,24,2,10,22,12.9565688243124
"13",2001,17,4,27,1,0,0,489,145,77,21,87,118,5,11,7,0,710,0,79,3,5,11,4.25153374233129,0.204225352112676,1,0,0,2,1,0,0,0,24,9,8,3,13,5,0,0,0,0,43,0,8,1,0,0,9,0.209302325581395,0,0,1,116,93,3425000,1.42331288343558,5.06503067484663,4.33010603819234,10936.5661850393,5.89014084507042,100.490198113393,1,3,11,34,1,0,2894230.76923077,9,27,8,0,84,537,164,23,80,100,107.632044071843,6,7,18,0,25,218,50,9,32,68,33.9833610648918
"14",2002,1,3,5,0,0,0,79,40,35,5,20,22,0,2,1,0,137,1,36,1,1,0,11.9620253164557,0.291970802919708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,95,3425000,2.27848101265823,6.38987341772152,9.887371592904,3970.65866880365,5.48759124087591,32.8146453089245,2,3,12,35,1,0,3104236.08333333,17,27,1,1,77,489,145,21,87,118,100.490198113393,9,27,8,0,84,537,164,23,80,100,107.632044071843
"15",2003,1,2,8,0,0,0,143,47,28,8,26,32,2,2,2,0,214,0,29,2,1,1,5.28671328671329,0.219626168224299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,108,6e+05,1.53146853146853,5.67552447552448,5.17057729069995,10213.6663026322,5.73644859813084,36.0577588287346,2,0,13,36,1,0,1059400,1,5,2,0,35,79,40,5,20,22,32.8146453089245,17,27,1,1,77,489,145,21,87,118,100.490198113393
"16",2004,3,11,19,0,0,0,288,106,69,22,58,46,1,6,4,0,451,0,76,1,1,3,6.46875,0.235033259423503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,98,6e+05,1.70833333333333,7.12708333333333,6.64462272727273,7574.41987349688,5.00088691796009,94.0664510278011,1,0,14,37,1,0,860068.181818182,1,8,2,0,28,143,47,8,26,32,36.0577588287346,1,5,2,0,35,79,40,5,20,22,32.8146453089245
"17",2007,4,4,0,0,0,30,202,51,16,4,24,57,2,0,2,1,275,48,19,0,1,3,2.13861386138614,0.185454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,99,392200,1.11386138613861,3.34851485148515,2.44067066336634,23144.429730644,6.84,23.9804101413985,64,1,2,26,1,0,2782623.52941176,2,0,65,0,41,207,76,7,20,54,41.2546913570693,1,0,28,0,13,89,26,2,9,16,12.3133000742333
"18",2008,0,3,0,0,0,4,37,15,9,1,4,5,2,1,1,0,56,6,10,0,1,3,6.56756756756757,0.267857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,97,392200,1.54054054054054,4.17297297297297,4.88099517374518,7384.32583731986,5.82857142857143,7.84958771680409,16,1,3,27,1,0,3557645.5,4,0,64,0,16,202,51,4,24,57,23.9804101413985,2,0,65,0,41,207,76,7,20,54,41.2546913570693
"19",2009,0,0,0,0,0,1,74,23,7,2,17,18,1,0,2,0,107,5,8,0,2,3,2.55405405405405,0.214953271028037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,99,1080000,1.62162162162162,4.98378378378378,5.26266321040667,19379.7770870457,5.4,14.7014679431827,26,0,4,28,1,0,2336278.94736842,0,0,16,0,9,37,15,1,4,5,7.84958771680409,4,0,64,0,16,202,51,4,24,57,23.9804101413985
"20",2010,0,1,0,0,0,0,20,12,6,0,3,3,0,2,1,0,34,2,6,0,0,2,8.1,0.352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,100,1080000,2.25,4.1,9.37816,6172.46517468921,5.04705882352941,5.9386364460124,5,0,5,29,1,0,1550478.94736842,0,0,26,0,7,74,23,2,17,18,14.7014679431827,0,0,16,0,9,37,15,1,4,5,7.84958771680409
"21",2011,3,3,0,0,0,0,113,43,24,5,18,23,4,0,1,0,167,7,24,2,0,4,5.73451327433628,0.25748502994012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,97,1080000,1.61946902654867,4.89911504424779,5.52924929256531,8457.04884747106,5.9748502994012,28.3990211713955,31,0,6,30,1,0,1759375,0,0,5,0,6,20,12,0,3,3,5.9386364460124,0,0,26,0,7,74,23,2,17,18,14.7014679431827
"22",2012,0,0,0,0,0,0,112,42,20,3,16,29,1,2,0,0,162,13,21,1,4,5,4.82142857142857,0.259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,95,1080000,1.55357142857143,3.89642857142857,4.84651919642857,9851.25441880398,6.43703703703704,23.1049050170716,27,0,7,31,1,0,2619773.68421053,3,0,31,0,24,113,43,5,18,23,28.3990211713955,0,0,5,0,6,20,12,0,3,3,5.9386364460124
"23",2011,10,2,4,0,0,2,342,84,33,8,42,80,1,1,15,2,474,15,37,3,3,9,2.60526315789474,0.177215189873418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,105,1200000,1.10526315789474,4.18245614035088,2.83884680213191,20150.2931293718,6.00759493670886,42.1445058996407,51,3,3,29,1,0,3836603.95652174,3,0,10,0,4,36,10,1,4,2,5.18875630655882,10,1,42,0,33,252,69,10,16,69,37.7209081159831
"24",2012,2,10,0,0,0,25,252,80,50,11,31,75,2,3,6,1,361,55,51,2,7,4,5.35714285714286,0.221606648199446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,106,2650000,1.32142857142857,4.36666666666667,4.15667709240206,9892.73338477789,6.72963988919668,50.3668338466997,69,3,4,30,1,0,3299866.65217391,10,4,51,0,33,342,84,8,42,80,42.1445058996407,3,0,10,0,4,36,10,1,4,2,5.18875630655882
"25",2013,4,1,6,0,0,0,111,42,20,8,22,24,0,0,0,2,169,3,21,0,1,4,4.86486486486486,0.248520710059172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,102,2650000,1.72972972972973,6.4972972972973,6.69654066847913,10482.6976061747,5.54201183431953,35.8505725283613,5,2,5,31,1,0,4104050,2,0,69,0,50,252,80,11,31,75,50.3668338466997,10,4,51,0,33,342,84,8,42,80,42.1445058996407
"26",2014,1,2,0,0,0,0,58,23,14,6,4,16,0,0,1,1,85,5,14,0,0,1,6.51724137931035,0.270588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,101,2650000,1.39655172413793,6.3551724137931,6.05663314401623,7748.20735571344,6.95294117647059,19.8772869326129,10,3,6,32,1,0,5043995.83333333,4,6,5,0,20,111,42,8,22,24,35.8505725283613,2,0,69,0,50,252,80,11,31,75,50.3668338466997
"27",2003,2,0,4,1,0,0,81,17,8,3,6,23,1,1,1,0,103,1,8,1,2,2,2.66666666666667,0.16504854368932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,96,340000,0.851851851851852,3.60740740740741,1.74503300970874,17998.9084493937,7.38058252427185,9.56148330835062,1,1,2,26,1,0,1315654.76190476,4,5,1,0,19,71,28,8,12,14,28.73914045102,5,18,0,0,58,288,101,17,34,68,71.2649455866514
"28",2004,5,12,27,0,0,0,473,188,104,30,45,117,8,3,5,1,704,3,108,3,7,10,5.93657505285412,0.267045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,99,340000,1.47780126849894,4.98858350951374,5.36051638057371,8337.6353865915,6.67840909090909,130.15967538489,12,1,3,27,1,0,1201118.42105263,2,4,1,1,8,81,17,3,6,23,9.56148330835062,4,5,1,0,19,71,28,8,12,14,28.73914045102
"29",2005,2,4,5,0,0,1,192,86,46,13,16,31,3,0,1,1,292,7,48,2,5,3,6.46875,0.294520547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,113,340000,1.59375,5.528125,6.16915044145976,8733.76985413416,6.0986301369863,59.5376009882398,31,1,4,28,1,0,1157380.95238095,5,27,12,0,104,473,188,30,45,117,130.15967538489,2,4,1,1,8,81,17,3,6,23,9.56148330835062
"30",2000,3,7,0,0,0,0,248,77,35,11,31,51,9,3,1,2,347,18,38,1,1,7,3.81048387096774,0.221902017291066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,98,612500,1.30645161290323,4.53064516129032,3.74077919145673,12858.4794519126,6.36829971181556,49.1140921055661,62,0,5,30,1,0,1264289.47368421,6,12,38,0,67,307,115,17,48,52,82.6733808901174,8,9,41,0,28,295,83,7,29,56,39.6596125221477
"31",2001,2,5,0,0,0,0,181,68,28,6,35,47,9,1,2,0,282,20,35,3,3,5,4.1767955801105,0.24113475177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,122,850000,1.70718232044199,4.32707182320442,5.3436617197602,14603.611712945,6.20851063829787,43.1056088484508,59,3,6,31,1,0,2215502.6875,3,0,62,0,35,248,77,11,31,51,49.1140921055661,6,12,38,0,67,307,115,17,48,52,82.6733808901174
"32",2002,1,5,0,0,0,28,224,68,22,4,23,43,3,2,5,0,314,48,33,5,5,10,2.65178571428571,0.21656050955414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,95,9e+05,1.21875,3.74910714285714,3.11502675159236,17911.3716705527,6.08789808917197,30.4380861431475,65,0,7,32,1,0,1471550,2,0,59,0,28,181,68,6,35,47,43.1056088484508,3,0,62,0,35,248,77,11,31,51,49.1140921055661
"33",2003,1,5,0,0,0,6,115,52,28,6,18,28,4,4,2,0,188,25,32,2,3,2,6.57391304347826,0.276595744680851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,97,9e+05,1.82608695652174,5.02608695652174,6.78617098982424,7377.19810967766,6.16595744680851,35.8809643416481,39,3,8,33,1,0,4332553.33333333,1,0,65,0,22,224,68,4,23,43,30.4380861431475,2,0,59,0,28,181,68,6,35,47,43.1056088484508
"34",2009,1,1,0,0,0,0,112,45,18,4,19,32,2,3,2,0,174,17,19,3,0,4,4.33928571428571,0.258620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,98,392500,1.71428571428571,4.40535714285714,5.90258009544335,11291.4962928981,6.29655172413793,28.0900799095972,36,1,2,28,1,0,3311114,3,0,46,0,21,159,48,7,26,31,32.7230443829445,1,0,21,0,6,71,13,2,14,22,8.64444791883816
"35",2010,3,2,0,0,0,1,119,30,13,4,18,42,1,3,0,0,157,12,13,1,1,4,2.94957983193277,0.191082802547771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,97,392500,1.21008403361345,3.67899159663866,3.10267233313708,16442.0228103318,7.31082802547771,18.3518532038646,41,2,3,29,1,0,4590224.86666667,1,0,36,0,18,112,45,4,19,32,28.0900799095972,3,0,46,0,21,159,48,7,26,31,32.7230443829445
"36",2011,4,1,0,0,0,4,141,50,18,6,15,46,0,0,2,0,204,15,21,0,1,3,3.4468085106383,0.245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,98,875000,1.38297872340426,3.98723404255319,4.47291170212766,14215.1872973092,7.10588235294118,30.0110302745834,44,1,4,30,1,0,1837091.17647059,3,0,41,0,13,119,30,4,18,42,18.3518532038646,1,0,36,0,18,112,45,4,19,32,28.0900799095972
"37",2012,1,3,0,0,0,1,142,48,34,7,25,46,1,2,3,0,216,7,38,1,2,3,6.46478873239437,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,97,875000,1.54225352112676,4.89014084507042,5.18247904929578,7501.72370436787,6.45555555555556,34.3782705609217,45,1,5,31,1,0,2304960.44,4,0,44,0,18,141,50,6,15,46,30.0110302745834,3,0,41,0,13,119,30,4,18,42,18.3518532038646
"38",2006,0,0,0,0,0,0,7,4,3,1,2,1,0,0,0,0,13,0,3,0,0,0,11.5714285714286,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,101,331000,2.57142857142857,10.4857142857143,13.736678021978,4363.93287850526,4.47692307692308,4.58279401919214,2,1,2,28,1,0,1915635.4375,0,0,13,0,4,40,12,2,10,14,9.89196880411292,2,0,46,0,20,159,50,5,14,39,25.898456681866
"39",2008,2,3,0,0,0,0,196,49,18,7,19,74,2,0,0,0,259,11,18,2,3,2,2.47959183673469,0.189189189189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,88,414800,1.04081632653061,3.10816326530612,2.38228367346939,17743.7798888399,8.04092664092664,27.6130043376404,54,2,4,30,1,0,2339441.31578947,0,0,2,0,3,7,4,1,2,1,4.58279401919214,0,0,13,0,4,40,12,2,10,14,9.89196880411292
"40",2009,0,0,0,0,0,0,111,14,3,1,8,45,1,1,0,0,136,5,9,2,0,0,0.72972972972973,0.102941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,90,1e+06,0.594594594594595,1.68648648648649,0.305673549284579,61662.9270951452,8.75294117647059,4.30809766813321,37,1,5,31,1,0,1988863.15789474,2,0,54,0,18,196,49,7,19,74,27.6130043376404,0,0,2,0,3,7,4,1,2,1,4.58279401919214
"41",2010,4,1,0,0,0,0,200,48,13,2,23,73,2,0,0,0,268,3,14,0,0,2,1.755,0.17910447761194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,91,2535000,1.065,2.345,1.95283292723881,25924.3537336947,7.72835820895522,18.7076747259798,70,1,6,32,1,0,1515348.41176471,0,0,37,0,3,111,14,1,8,45,4.30809766813321,2,0,54,0,18,196,49,7,19,74,27.6130043376404
"42",2011,5,4,0,0,0,2,221,44,12,5,14,74,2,0,0,0,277,10,13,2,1,2,1.46606334841629,0.15884476534296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,92,4400000,0.787330316742081,2.56199095022624,1.18159015142852,31374.6404829453,8.08592057761733,18.921988415573,75,1,7,33,1,0,1985262.66666667,4,0,70,0,13,200,48,2,23,73,18.7076747259798,0,0,37,0,3,111,14,1,8,45,4.30809766813321
"43",2012,5,3,0,0,0,1,157,56,19,4,17,45,1,2,3,0,228,7,21,0,0,5,3.26751592356688,0.245614035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93,111,5e+06,1.39490445859873,3.56305732484076,4.19574904458599,16984.3500946277,6.76842105263158,28.4251409505486,61,3,8,34,1,0,3885322.22222222,5,0,75,0,12,221,44,5,14,74,18.921988415573,4,0,70,0,13,200,48,2,23,73,18.7076747259798
"44",2013,1,4,0,0,0,0,75,23,11,5,11,23,0,1,1,0,107,4,11,0,0,2,3.96,0.214953271028037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,102,7e+06,1.36,5.4,4.69491831775701,12878.0068871925,6.63364485981308,18.5653058598057,28,3,9,35,1,0,4851500,5,0,61,0,19,157,56,4,17,45,28.4251409505486,5,0,75,0,12,221,44,5,14,74,18.921988415573
"45",2014,2,1,0,0,0,0,56,16,6,1,8,21,1,0,0,0,79,0,8,2,0,2,2.89285714285714,0.20253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,101,7e+06,1.28571428571429,2.77142857142857,2.9896821880651,17455.7315140211,7.52658227848101,7.76532494190953,22,2,10,36,1,0,4339020.30434783,1,0,28,0,11,75,23,5,11,23,18.5653058598057,5,0,61,0,19,157,56,4,17,45,28.4251409505486
"46",2000,6,9,0,0,0,2,253,80,33,6,39,56,0,5,0,0,369,18,42,3,0,9,3.52173913043478,0.21680216802168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,94,2600000,1.41106719367589,4.18418972332016,3.77143594909862,13344.8697076781,5.95284552845528,43.0633755429131,66,2,5,27,1,0,3932122,6,0,52,0,29,195,60,9,28,57,40.2562598189831,7,0,63,0,35,218,72,7,41,73,45.0439830624232
"47",2001,12,8,22,0,0,0,499,172,80,9,54,141,1,7,3,2,708,10,84,6,0,17,4.32865731462926,0.242937853107345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,91,2700000,1.35871743486974,3.21803607214429,3.73587084210794,10510.7051669048,6.84067796610169,79.7231794432702,21,3,6,28,1,0,3356201.29411765,6,0,66,0,33,253,80,6,39,56,43.0633755429131,6,0,52,0,29,195,60,9,28,57,40.2562598189831
"48",2002,7,9,19,0,0,0,410,132,66,9,58,96,5,8,3,0,590,10,76,10,2,16,4.34634146341463,0.223728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,94,2900000,1.39024390243902,3.88048780487805,3.76529910438198,10813.0367196601,6.2135593220339,67.9730621054395,27,0,7,29,1,0,1223645.8125,12,22,21,0,80,499,172,9,54,141,79.7231794432702,6,0,66,0,33,253,80,6,39,56,43.0633755429131
"49",2003,1,4,0,0,0,0,204,68,20,1,23,51,4,4,2,0,284,16,22,3,2,11,2.64705882352941,0.23943661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,93,1700000,1.33823529411765,2.81764705882353,3.34742952827258,17565.6013941306,6.66760563380282,26.3987233335841,66,1,8,30,1,0,1815156.25,7,19,27,0,66,410,132,9,58,96,67.9730621054395,12,22,21,0,80,499,172,9,54,141,79.7231794432702
"50",2004,6,4,0,0,0,3,210,84,37,10,28,56,3,8,2,0,316,21,39,3,5,8,4.75714285714286,0.265822784810127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,104,5e+05,1.6,4.61428571428571,5.62634863471971,10930.2680606929,6.50126582278481,54.6269859677607,61,0,9,31,1,0,1378000,1,0,66,0,20,204,68,1,23,51,26.3987233335841,7,19,27,0,66,410,132,9,58,96,67.9730621054395
"51",2005,0,2,0,0,0,0,40,25,19,3,10,4,2,0,4,0,77,5,19,1,0,2,12.825,0.324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,104,5e+05,2.625,8.225,13.7898258766234,4054.33502000639,4.15324675324675,21.0786369593709,16,2,10,32,1,0,3072622.2,6,0,61,0,37,210,84,10,28,56,54.6269859677607,1,0,66,0,20,204,68,1,23,51,26.3987233335841
"52",2014,0,0,0,0,0,0,30,11,5,2,5,9,0,1,2,0,45,2,5,0,0,3,4.5,0.244444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,101,414000,1.6,6.1,7.033318,11221.541687585,5.93333333333333,8.74596730495094,7,2,3,26,1,0,2345234.48275862,0,2,10,0,9,104,37,4,13,22,22.0616480959585,1,3,21,0,31,181,63,5,26,36,34.8549010263819
"53",2015,1,2,0,0,0,0,54,15,12,3,12,13,0,1,1,0,83,4,12,1,1,0,6,0.180722891566265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,101,414000,1.5,6.08888888888889,4.73021204819277,8416.15626568874,5.4,12.7175480769231,13,2,4,27,1,0,3617106.0952381,0,0,7,0,5,30,11,2,5,9,8.74596730495094,0,2,10,0,9,104,37,4,13,22,22.0616480959585
"54",2005,0,1,0,0,0,0,25,13,8,0,4,1,2,0,1,0,42,4,8,0,0,1,8.64,0.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,103,301000,2.04,4.04,6.93844771428572,5960.28668430927,4.82857142857143,6.18090544365925,5,1,2,28,1,0,3388200,2,0,50,0,32,186,75,13,20,44,55.1894902371904,0,0,4,0,5,28,8,1,7,3,5.84139841189188
"55",2006,2,1,0,0,0,0,163,55,24,3,20,30,4,0,2,0,232,15,26,5,2,8,3.97546012269939,0.237068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,90,301000,1.38036809815951,3.80736196319018,3.77444231542204,11318.7580140863,6.02068965517241,26.2794132837517,55,2,3,29,1,0,2665164.875,0,0,5,0,8,25,13,0,4,1,6.18090544365925,2,0,50,0,32,186,75,13,20,44,55.1894902371904
"56",2007,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,301000,0,3.2,-0.56,15032.1902189941,5.4,0,1,3,4,30,1,0,3843523.47619048,2,0,55,0,24,163,55,3,20,30,26.2794132837517,0,0,5,0,8,25,13,0,4,1,6.18090544365925
"57",2008,1,0,0,0,0,0,11,4,1,1,3,3,1,0,0,0,15,0,1,0,0,1,2.45454545454545,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,103,301000,1.90909090909091,6.74545454545455,8.63897363636364,20980.2091287687,6.2,4.23014548056284,4,1,5,31,1,0,2818389,0,0,1,0,0,3,0,0,0,0,0,2,0,55,0,24,163,55,3,20,30,26.2794132837517
"58",2004,3,4,8,0,0,13,229,91,42,6,32,49,2,4,3,3,344,26,49,4,4,10,4.95196506550218,0.26453488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,103,950000,1.61135371179039,4.23493449781659,5.26060667589113,10399.2811482425,5.95813953488372,49.7634809946886,30,0,2,25,0,1,942763.157894737,7,18,18,0,55,378,126,12,38,98,67.1860311390886,3,7,27,0,40,233,85,8,37,67,51.5702423685577
"59",2005,0,2,0,0,0,0,149,56,29,3,29,39,2,5,0,0,232,13,35,0,1,6,5.25503355704698,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,101,1e+06,1.71140939597315,4.04563758389262,5.08311540297385,9609.25121523082,6.02068965517241,31.5078430554068,49,0,3,26,0,1,659277.777777778,3,8,30,0,42,229,91,6,32,49,49.7634809946886,7,18,18,0,55,378,126,12,38,98,67.1860311390886
"60",2006,8,8,9,0,0,1,292,102,67,13,55,48,3,2,2,0,448,12,74,4,4,8,6.19520547945206,0.227678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,103,1250000,1.61301369863014,5.61438356164384,5.21346245986729,8312.37593704265,5.23928571428571,71.1577939417754,45,0,4,27,0,1,747282.608695652,0,0,49,0,29,149,56,3,29,39,31.5078430554068,3,8,30,0,42,229,91,6,32,49,49.7634809946886
"61",2007,4,3,0,0,0,0,177,47,23,3,33,46,9,6,3,1,253,11,26,3,6,7,3.50847457627119,0.185770750988142,1,0,0,7,0,0,0,0,16,3,1,1,1,4,0,0,0,0,19,0,1,0,0,1,1.6875,0.157894736842105,0,0,2,90,108,3e+06,1.35593220338983,3.67457627118644,3.19055353386481,15390.3709929598,6.30118577075099,24.5970485121351,75,1,5,28,0,1,1765315.78947368,8,9,45,0,67,292,102,13,55,48,71.1577939417754,0,0,49,0,29,149,56,3,29,39,31.5078430554068
"62",2008,1,1,0,0,0,0,235,78,29,9,25,80,0,6,3,0,335,20,36,7,0,7,3.33191489361702,0.232835820895522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,103,3500000,1.31489361702128,3.72340425531915,3.97664899460146,15455.6399537951,7.26268656716418,45.0501361441709,74,1,6,29,0,1,2818389,4,0,75,0,23,177,47,3,33,46,24.5970485121351,8,9,45,0,67,292,102,13,55,48,71.1577939417754
"63",2009,2,2,0,0,0,0,187,42,12,3,31,55,3,5,3,0,248,8,14,0,1,18,1.73262032085562,0.169354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,102,4e+06,1.17112299465241,3.55294117647059,2.60813340089702,29433.4001855054,6.56129032258065,20.685172146094,74,2,7,30,0,1,3667630.1875,1,0,74,0,29,235,78,9,25,80,45.0501361441709,4,0,75,0,23,177,47,3,33,46,24.5970485121351
"64",2010,4,3,0,0,0,4,150,56,23,4,24,44,5,4,3,0,228,14,25,7,1,4,4.14,0.245614035087719,1,0,0,5,0,0,0,0,12,1,2,0,2,4,1,1,0,0,14,1,2,0,0,1,4.5,0.0714285714285714,0,0,1,92,101,4500000,1.6,3.8,4.98623910526316,12197.327921288,6.55789473684211,31.6767798137579,53,3,8,31,0,1,3887020.8125,2,0,74,0,12,187,42,3,31,55,20.685172146094,1,0,74,0,29,235,78,9,25,80,45.0501361441709
