"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2"
"1870",2013,5,2,11,0,0,0,182,46,19,7,18,51,1,1,1,0,242,0,20,2,1,6,2.81868131868132,0.190082644628099,1,0,1,1,1,0,0,0,10,8,4,2,1,0,0,0,0,0,19,0,4,0,1,0,10.8,0.421052631578947,0,0,3,90,102,1e+07,1.05494505494505,3.90879120879121,2.57038422373081,18092.4700267785,7.03636363636364,26.9210248366674,0,2,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1871",2014,20,9,34,4,2,0,731,169,61,22,65,242,2,1,15,1,961,0,69,7,1,13,2.2530779753762,0.17585848074922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,98,1e+07,0.960328317373461,3.34774281805746,2.17891973413183,21746.7078779206,7.44786680541103,87.243673837018,0,2,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1872",2015,11,13,32,2,2,0,636,194,81,21,46,176,1,0,8,4,866,0,87,5,4,18,3.43867924528302,0.224018475750577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,101,17500000,1.13207547169811,3.57735849056604,3.05891958908885,14684.9804800495,7.10438799076212,99.1228276753152,0,2,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1873",2013,2,1,5,0,0,0,92,26,7,1,5,22,0,1,1,0,124,0,8,2,1,0,2.05434782608696,0.209677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,94,507000,1.01086956521739,2.77608695652174,2.07893758765778,22876.9194988767,6.94838709677419,9.0834738754196,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1874",2014,3,4,10,0,0,0,210,82,38,2,18,46,2,2,6,0,309,4,41,3,4,8,4.88571428571429,0.26537216828479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,507000,1.42857142857143,3.2,4.23849209431345,9926.29860066467,6.33203883495146,33.7736232089323,6,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1875",1999,2,1,0,0,0,0,93,34,18,8,12,22,3,3,0,0,130,2,19,2,0,6,5.2258064516129,0.261538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,92,230000,1.48387096774194,6.00645161290323,5.86683121588089,8801.93533910682,6.6,29.262742889327,24,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1876",2000,1,1,3,0,0,0,115,35,18,2,21,34,0,1,1,0,169,4,21,1,1,2,4.22608695652174,0.207100591715976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,92,255000,1.46086956521739,3.82608695652174,3.89817852585542,10884.1135913686,6.25207100591716,18.3899986275562,24,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1877",2001,0,3,1,0,0,0,155,66,31,6,22,37,6,0,2,0,238,6,34,7,1,5,5.4,0.277310924369748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,99,255000,1.70322580645161,4.32258064516129,5.92551124966115,9166.11078441348,6.35798319327731,40.4958326662768,30,2,4,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1878",2002,1,1,0,0,0,0,79,27,16,5,13,30,1,1,1,0,115,2,16,1,0,4,5.46835443037975,0.234782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,98,255000,1.51898734177215,4.87088607594937,5.49016624105669,8960.10475920822,7.17391304347826,21.209819273791,16,2,5,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1879",2003,2,2,0,0,0,3,60,14,6,2,6,20,2,1,0,0,80,8,6,0,0,0,2.7,0.175,1,0,0,2,0,0,0,0,5,3,1,1,0,2,0,0,0,0,9,0,2,0,0,0,5.4,0.333333333333333,0,0,1,101,100,525000,1,3.1,2.0008825,18517.3955240676,7.8,7.76128098888878,20,1,6,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1880",2004,1,1,0,0,0,0,37,18,10,3,4,11,1,0,1,0,59,5,10,0,2,0,7.2972972972973,0.305084745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,100,525000,1.78378378378378,5.55135135135135,7.88146094823637,6851.43634390502,6.82372881355932,13.809923542334,9,1,7,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1881",1998,8,12,23,3,1,0,488,146,52,12,51,132,3,0,3,1,664,4,60,9,6,14,2.87704918032787,0.219879518072289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,99,2625000,1.21106557377049,3.4766393442623,3.12215799674106,17204.0848568991,6.86385542168675,71.7559656934217,10,3,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1882",1999,16,9,32,2,1,0,644,188,87,21,79,148,3,3,7,2,895,0,92,4,7,18,3.64751552795031,0.210055865921788,1,0,1,1,1,0,0,0,12,6,3,0,3,4,0,0,0,0,21,0,3,1,0,1,6.75,0.285714285714286,0,0,1,100,101,5625000,1.24378881987578,4.2527950310559,3.39032316995732,13844.2008559478,6.27150837988827,105.839284047756,0,3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1883",2000,4,19,28,0,0,0,501,208,114,26,72,96,11,0,9,2,775,1,128,6,6,16,6.1437125748503,0.268387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,103,2750000,1.67664670658683,5.33173652694611,6.17325698203593,8382.04527393388,5.80258064516129,141.500590487779,4,2,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1884",2001,13,7,32,0,0,0,557,199,92,26,56,107,3,0,5,3,801,0,100,7,5,22,4.45960502692998,0.248439450686642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,98,5e+06,1.37342908438061,4.80502692998205,4.44781540354629,10986.8538269213,6.13408239700375,122.735579019542,0,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1885",2002,11,9,23,0,0,0,484,142,70,20,54,105,3,0,4,0,668,3,73,11,4,18,3.90495867768595,0.212574850299401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,92,3e+06,1.21487603305785,4.53264462809917,3.41958213737814,11779.1798270812,6.29820359281437,86.2967602101894,16,3,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1886",2003,4,11,17,0,0,0,281,134,66,11,30,53,1,2,2,0,434,1,69,8,3,8,6.34163701067616,0.308755760368664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,99,4500000,1.7508896797153,4.58790035587189,6.56630612936025,7805.0822133945,6.00829493087558,78.7348033518656,2,2,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1887",2004,2,3,10,0,0,0,147,63,39,9,27,17,3,1,2,1,230,0,41,3,1,6,7.16326530612245,0.273913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,107,3e+05,1.83673469387755,6.48571428571429,7.29500163265306,7468.20805636051,4.9304347826087,48.0599030282661,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1888",2006,0,0,0,0,0,0,37,14,5,1,6,7,0,0,0,0,52,1,5,0,1,5,3.64864864864865,0.269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,105,3e+05,1.62162162162162,4.57837837837838,5.45756185031185,14388.0163222005,5.63076923076923,7.98161191617112,10,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1889",2010,1,1,0,0,0,0,31,25,13,3,6,6,1,4,0,0,63,4,13,0,0,0,11.3225806451613,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,96,3e+05,3,7.26451612903226,15.7483857142857,4239.05915997117,5.59047619047619,21.2357164223751,13,1,6,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1890",2009,1,1,0,0,0,0,153,43,24,6,18,55,2,0,2,0,211,15,24,2,3,2,4.23529411764706,0.203791469194313,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0.2,0,0,2,92,112,404000,1.19607843137255,3.63137254901961,3.27412081126289,13221.4204041843,7.5042654028436,25.9611832251623,57,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1891",2010,0,1,0,0,0,0,70,27,11,2,10,18,1,1,3,0,108,4,11,2,1,1,4.24285714285714,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,115,404000,1.58571428571429,4.31428571428571,5.40625,13551.3667244313,6.06666666666667,15.1402828086873,28,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1892",2011,0,0,0,0,0,0,18,8,7,1,2,7,0,0,0,0,27,0,7,0,1,1,10.5,0.296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,116,404000,1.66666666666667,4.03333333333333,6.38369444444444,5523.4745506076,7.62222222222222,5.310449213471,7,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1893",2013,1,0,0,0,0,0,18,2,0,0,0,8,0,0,1,0,21,4,0,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,101,404000,0.333333333333333,1.03333333333333,0.0386928571428571,15032.1902189941,9.4,0.21158890390271,7,3,4,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1894",2014,0,1,0,0,0,0,43,12,8,4,6,10,1,0,1,0,63,5,11,1,1,0,5.02325581395349,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,101,404000,1.25581395348837,6.68837209302326,4.46501395348837,10052.6310951282,6.16190476190476,12.0631489622497,13,3,5,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1895",1999,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,99,242500,1,1.2,1.9531375,15032.1902189941,8.4,0.261956307813423,1,0,3,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1896",2000,12,7,23,1,1,0,487,143,48,14,46,101,5,5,6,0,667,0,55,10,3,15,2.6611909650924,0.214392803598201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,98,2300000,1.16427104722793,3.94537987679671,3.0098724120999,18411.6920579511,6.37151424287856,72.543755508745,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1897",2001,2,4,10,0,0,0,142,60,32,11,16,32,4,2,1,0,216,0,42,2,1,3,6.08450704225352,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,99,1840000,1.6056338028169,5.69295774647887,6.29751087147887,8134.92332116696,6.45555555555556,46.3329708750857,0,2,5,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1898",2002,6,10,22,1,1,0,437,152,80,20,37,101,8,0,3,0,621,1,84,8,4,9,4.94279176201373,0.244766505636071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,97,750000,1.2974828375286,4.25720823798627,3.95885591483435,9811.67348587129,6.73333333333333,90.641738860655,7,2,6,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1899",2003,9,16,29,2,1,0,526,204,93,23,42,100,6,6,7,0,765,0,104,11,5,18,4.77376425855513,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,102,750000,1.40304182509506,4.50038022813688,4.67080102997092,10682.7452113686,6.29411764705882,118.093091215153,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1900",2004,1,2,7,0,0,0,92,45,26,6,6,16,0,0,1,0,144,0,29,0,2,1,7.6304347826087,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,94,750000,1.66304347826087,5.38478260869565,6.73565475543478,6159.17063431295,6.15,29.7545772683471,0,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1901",2007,6,13,26,0,0,0,417,160,85,28,54,109,4,3,4,0,622,0,92,7,4,12,5.50359712230216,0.257234726688103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,104,4e+05,1.53956834532374,5.4158273381295,5.73409908626154,9447.79304809135,6.46109324758842,120.139889632723,0,2,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1902",2008,12,9,33,0,0,0,585,182,72,15,57,159,1,7,4,0,804,0,74,2,2,15,3.32307692307692,0.22636815920398,1,1,0,1,1,0,0,0,20,7,3,1,3,7,0,0,0,0,30,0,3,0,0,0,4.05,0.233333333333333,0,0,1,89,105,520000,1.22564102564103,3.49230769230769,3.25561124856487,15797.6530564702,6.87761194029851,89.5355887625978,0,2,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1903",2009,13,11,32,1,0,0,601,184,84,28,73,149,1,1,5,0,839,0,89,5,6,22,3.77371048252912,0.219308700834327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,105,3450000,1.2828618968386,4.68252911813644,3.88783261667582,13911.1933874558,6.42979737783075,119.464887418913,0,1,2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1904",2010,15,11,32,1,1,0,639,189,88,18,70,162,2,2,4,1,878,0,93,5,0,25,3.71830985915493,0.215261958997722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,105,6e+06,1.21596244131455,3.79154929577465,3.17880100500497,14118.4619623559,6.63006833712984,98.2047507569262,0,1,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1905",2011,8,12,27,2,1,0,511,182,82,19,46,135,5,6,7,0,728,0,89,4,6,12,4.33268101761252,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,100,2e+06,1.3385518590998,3.91037181996086,4.15742054807961,11539.498918047,6.83406593406593,100.83635560413,0,1,4,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1906",2012,3,4,9,0,0,0,161,57,34,7,23,30,0,5,1,0,238,0,35,3,2,5,5.70186335403727,0.239495798319328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,106,15750000,1.49068322981366,5.11925465838509,4.81689343128556,9294.64329452171,5.70252100840336,36.6515167644106,0,1,5,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1907",2013,4,14,22,0,0,0,415,151,73,28,27,89,0,3,4,0,583,0,81,1,5,9,4.74939759036145,0.259005145797599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,107,14250000,1.28674698795181,5.21686746987952,4.60747075947013,11263.9034006332,6.59382504288165,104.240612669519,0,0,6,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1908",2014,11,11,32,0,0,0,581,205,102,25,74,129,1,7,9,0,855,0,106,4,7,12,4.74010327022375,0.239766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,101,15750000,1.44061962134251,4.81617900172117,4.6991528942839,10653.1302622335,6.05964912280702,128.045196171683,0,0,7,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1909",2015,7,15,30,2,1,0,533,195,93,24,56,124,1,8,3,1,768,0,104,8,6,15,4.71106941838649,0.25390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,93,15750000,1.41275797373358,4.53958724202627,4.61550698214705,9869.77181432805,6.43125,119.249535217969,0,0,8,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1910",1998,0,7,0,0,0,1,213,52,29,5,30,74,6,4,0,0,287,10,29,3,3,2,3.67605633802817,0.181184668989547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,95,265000,1.15492957746479,3.04507042253521,2.47271569416499,12920.6723596382,7.49059233449477,27.1994058109673,59,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1911",1999,0,1,0,0,0,0,104,50,34,3,21,16,1,1,5,3,180,5,36,5,2,2,8.82692307692308,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,95,240000,2.04807692307692,5.56538461538462,7.89974817307692,5380.93728758201,4.8,31.2258966276096,56,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1912",2000,5,3,0,0,0,0,186,61,28,7,28,59,1,1,2,0,274,17,32,3,6,3,4.06451612903226,0.222627737226277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,95,625000,1.43548387096774,4.16774193548387,4.33217510595715,11685.7992467955,6.71386861313869,37.8446722675338,56,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1913",2001,1,2,0,0,0,1,146,52,23,4,10,33,6,0,1,0,202,19,24,1,2,7,4.25342465753425,0.257425742574257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,97,775000,1.27397260273973,3.22054794520548,3.51506352909264,11401.8850179063,7.06336633663366,24.9529333886838,58,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1914",2002,1,2,0,0,0,0,145,61,33,10,26,33,4,0,2,0,233,13,34,2,3,4,6.1448275862069,0.261802575107296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,98,775000,1.8,6.01379310344828,6.97969789403581,7973.70273930306,5.86351931330472,48.7387976113943,42,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1915",2003,0,0,0,0,0,0,27,17,8,2,1,4,0,0,0,0,46,3,9,1,0,0,8,0.369565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,116,775000,2,5.53333333333333,9.00122826086956,7249.56034767248,6.18260869565217,11.3975449426289,9,1,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1916",2004,0,1,0,0,0,0,21,11,5,1,3,1,0,0,0,0,32,4,5,1,2,1,6.42857142857143,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,102,775000,2,6.05714285714286,8.67034375,7932.85224251057,4.65,7.22631103980748,7,1,6,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1917",2005,1,1,0,0,0,0,67,24,7,2,7,9,2,0,0,0,96,4,7,2,2,3,2.82089552238806,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,98,775000,1.38805970149254,4.22985074626866,3.92858166977612,17369.3170015754,5.9,12.6768586463554,22,1,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1918",2012,16,9,29,0,0,0,574,156,83,14,89,221,1,8,10,0,816,0,89,2,7,12,3.90418118466899,0.191176470588235,1,0,1,1,1,0,0,0,20,5,2,0,0,7,0,0,1,0,27,0,3,1,1,0,2.7,0.185185185185185,0,0,2,93,111,9500000,1.28048780487805,3.37770034843206,3.31076780270035,14214.6667279572,7.20882352941176,84.8006103763988,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1919",2013,13,9,32,0,0,0,629,145,66,26,80,277,1,7,8,1,841,0,68,0,5,17,2.83306836248013,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,103,1e+07,1.0731319554849,3.41462639109698,2.70088754501511,18177.0682396632,8.11105826397146,94.8086586441038,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1920",2014,10,7,22,2,1,0,433,133,49,13,49,182,1,14,2,1,605,0,54,1,2,7,3.0554272517321,0.219834710743802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,67,101,1e+07,1.26096997690531,2.88822170900693,3.39054282824041,16526.9644582459,8.01818181818182,71.1941235447717,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1921",1999,2,1,0,0,0,1,195,62,34,5,40,59,1,6,7,0,298,15,41,1,2,8,4.70769230769231,0.208053691275168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,101,2e+05,1.56923076923077,4.50769230769231,4.87050351832731,10726.4736719562,5.92348993288591,37.4069103982016,45,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
