"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4"
"5877",2012,2,3,11,0,0,0,174,72,34,7,22,54,1,4,1,0,257,0,37,3,1,5,5.27586206896552,0.280155642023346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,121,491000,1.62068965517241,4.0448275862069,5.74046264926875,11466.6248636388,6.89416342412451,43.6512645657943,0,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8924",2011,0,3,5,0,0,0,74,29,21,5,12,13,0,0,4,0,118,2,22,0,1,2,7.66216216216216,0.245762711864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,105,481500,1.66216216216216,6.72702702702703,6.89346564360971,6851.43634390503,5.09491525423729,22.7508497981729,2,3,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5200",2000,1,0,0,0,0,0,44,15,6,2,5,13,1,1,2,0,64,1,8,0,0,1,3.68181818181818,0.234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,92,202500,1.36363636363636,4.42727272727273,4.713511328125,12493.069513571,6.7125,9.38691464629691,14,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"6996",2007,4,3,7,0,0,0,151,61,30,9,28,40,2,3,2,0,239,0,38,1,1,7,5.36423841059603,0.255230125523013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,101,395330,1.7682119205298,5.60397350993378,6.64313779267921,9413.62663791851,6.00251046025105,46.5439362543551,16,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2550",2012,2,1,0,0,0,0,105,25,8,3,9,32,4,0,1,0,141,7,9,1,2,1,2.05714285714286,0.177304964539007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,99,5e+05,0.971428571428571,3,1.90465319148936,24061.0408090853,7.61276595744681,12.4838869608329,35,2,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"9177",2002,1,0,0,0,0,0,205,58,18,3,21,54,3,3,4,0,276,9,19,2,1,8,2.37073170731707,0.210144927536232,1,0,1,5,0,0,0,0,11,4,3,1,2,2,0,0,0,0,17,1,3,0,0,0,7.36363636363636,0.235294117647059,0,0,2,95,94,750000,1.15609756097561,3.15609756097561,2.78416175768823,19823.9006527102,6.79130434782609,24.4558009338429,44,3,6,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7410",2006,12,11,28,6,2,0,578,182,69,17,44,172,3,3,7,0,802,0,83,8,5,16,3.22318339100346,0.226932668329177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,98,8750000,1.17301038062284,3.30899653979239,3.12724437662332,15201.4398850042,7.25536159600998,89.8050441706646,0,1,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"9005",1999,4,5,0,0,0,1,163,50,34,4,36,37,2,1,7,0,244,25,34,1,0,10,5.6319018404908,0.204918032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,103,450000,1.58282208588957,5.05889570552147,5.03246773358141,9143.78098392857,5.20327868852459,30.6689690899672,67,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"7651",1999,6,1,0,0,0,3,161,47,20,3,21,41,1,3,1,0,225,13,21,0,2,3,3.35403726708075,0.208888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,98,1650000,1.26708074534161,3.57267080745342,3.12155542857143,14608.3733289369,6.46666666666667,22.494067648453,56,3,10,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9242",2004,3,8,17,0,0,0,300,112,66,16,28,54,3,6,6,1,432,0,67,5,2,11,5.94,0.259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,103,319000,1.4,5.13,4.96206066666667,8669.50790444985,6.03888888888889,72.020850352576,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"6522",2014,5,5,12,1,0,0,351,97,48,12,22,133,5,0,1,0,461,14,51,0,3,7,3.69230769230769,0.210412147505423,1,3,0,4,0,0,0,0,38,7,2,0,4,13,1,1,0,0,47,0,2,0,0,2,1.42105263157895,0.148936170212766,0,0,2,88,95,2100000,1.01709401709402,2.72136752136752,2.39826631069581,12863.8032031257,8.39349240780911,49.3572245520397,27,3,8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"78",2014,0,0,0,0,0,0,30,11,5,2,5,9,0,1,2,0,45,2,5,0,0,3,4.5,0.244444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,101,414000,1.6,6.1,7.033318,11221.541687585,5.93333333333333,8.74596730495094,7,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3559",2003,7,8,22,1,0,1,482,150,73,25,58,100,1,4,5,1,676,2,74,3,2,11,4.08921161825726,0.22189349112426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,99,2200000,1.29460580912863,5.1356846473029,4.08798163240566,12104.288761883,6.07455621301775,101.93274041134,6,2,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7497",2009,8,12,29,1,1,0,490,135,77,19,88,177,5,11,6,0,710,2,82,3,1,9,4.24285714285714,0.190140845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,102,2100000,1.36530612244898,4.17959183673469,3.83059113135959,12019.473094713,6.88732394366197,91.0581282030704,3,2,3,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5037",2004,15,7,32,0,0,0,604,215,83,26,70,138,1,6,10,0,874,0,90,5,6,21,3.71026490066225,0.245995423340961,1,0,1,4,3,0,0,0,43,15,9,4,13,6,1,0,0,0,70,0,9,1,0,1,5.65116279069767,0.214285714285714,0,0,1,105,99,3e+06,1.41556291390728,4.68509933774834,4.68923806156895,13340.5564187608,6.21006864988558,131.704215993145,0,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4060",1999,17,9,35,12,2,0,815,207,75,30,70,364,3,4,9,2,1079,0,86,4,3,14,2.48466257668712,0.191844300278035,1,0,1,1,1,0,0,0,25,8,7,2,3,11,0,0,0,0,36,0,7,1,0,0,7.56,0.222222222222222,1,1,1,100,101,13350000,1.01963190184049,2.79509202453988,2.48758266095055,20323.4588341817,8.60296570898981,115.366564101983,0,3,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"1106",2006,10,8,21,2,1,0,407,138,60,14,39,118,3,6,8,1,577,0,67,4,3,15,3.98034398034398,0.239168110918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,100,13200000,1.3046683046683,3.77493857493858,3.97009973215692,12560.9666304925,6.93899480069324,75.0642048672143,0,1,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8133",2012,0,0,0,0,0,0,17,7,4,0,4,5,0,1,0,0,29,4,6,0,0,0,6.35294117647059,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,101,492500,1.94117647058824,3.55294117647059,5.49967352941176,7948.59202870603,5.81379310344828,3.4880290516438,6,3,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1379",2005,0,2,0,0,0,0,159,52,30,8,21,47,0,4,3,0,229,11,30,2,2,6,5.09433962264151,0.22707423580786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,113,316000,1.37735849056604,4.74716981132075,4.57215845760896,11090.0681793641,6.60524017467249,35.2388482866059,39,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9393",2002,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,116,1500000,1,1.2,2.79085,15032.1902189941,9.4,0.261956307813423,1,2,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2864",2002,12,12,33,1,1,0,578,188,98,23,83,112,1,5,9,0,827,0,109,3,4,32,4.57785467128028,0.2273276904474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,101,375000,1.40657439446367,5.00622837370242,4.45574003255189,11030.6991418778,5.70471584038694,117.804695950872,0,0,2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3670",1999,13,12,32,0,0,0,537,175,91,14,77,89,2,6,11,0,776,0,92,6,8,18,4.57541899441341,0.225515463917526,1,0,0,3,0,0,0,0,16,1,0,0,3,6,2,0,1,0,21,1,0,1,0,0,0,0.0476190476190476,0,0,2,97,97,2e+06,1.40782122905028,4.66368715083799,4.17435699943846,10599.4792906941,5.44639175257732,94.935544471076,0,2,16,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"6221",2010,1,2,1,0,0,0,101,38,17,1,20,17,1,2,1,0,157,3,20,1,0,4,4.54455445544555,0.24203821656051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,98,420000,1.72277227722772,4.35841584158416,5.074535533203,10781.4812292483,5.17070063694268,19.3304504976713,13,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"2707",2004,2,1,2,0,0,0,152,55,36,11,22,40,2,0,3,0,227,8,37,4,2,4,6.39473684210526,0.242290748898678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,101,360000,1.51973684210526,5.80526315789474,5.77437653605379,7896.64044681907,6.29867841409692,44.27990050891,41,3,4,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"4810",2009,2,3,6,0,0,0,175,84,38,4,19,19,0,3,4,0,271,7,42,0,3,8,5.86285714285714,0.309963099630996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,98,405000,1.76571428571429,4.62285714285714,6.53539618344755,8357.19297994106,5.22287822878229,43.637390942724,12,3,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"807",2005,14,13,29,4,0,0,567,199,96,21,57,145,0,5,4,1,801,0,101,3,3,22,4.57142857142857,0.248439450686642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,98,2300000,1.35449735449735,4.07830687830688,4.19665216098924,10718.0999967744,6.65842696629213,112.180883390604,0,1,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2448",2006,1,3,0,0,0,0,184,61,23,11,30,73,4,6,0,0,266,15,25,2,4,4,3.375,0.229323308270677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,103,3833333,1.48369565217391,4.42282608695652,4.94031357265446,15258.3339118317,7.5203007518797,46.8485961860022,74,3,9,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7758",2006,1,3,0,0,0,2,115,40,17,4,18,23,5,0,6,0,174,10,18,1,1,4,3.99130434782609,0.229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,101,975000,1.51304347826087,4.84347826086957,5.0609827886057,12651.7381771791,5.67586206896552,24.3070193904521,65,1,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"4744",2000,2,3,0,0,0,0,127,43,24,5,30,32,5,1,3,0,203,13,27,3,3,2,5.10236220472441,0.211822660098522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,100,775000,1.7244094488189,5.20787401574803,5.48306478414336,9798.78846481912,5.63645320197044,30.9689725736712,40,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"2339",1998,2,1,2,0,0,2,171,40,21,5,20,56,0,1,1,0,227,7,21,1,1,2,3.31578947368421,0.176211453744493,1,0,1,1,0,0,0,0,6,1,1,1,1,3,0,0,1,0,8,1,1,0,0,0,4.5,0.125,0,0,1,102,97,230000,1.05263157894737,3.48070175438597,2.35294800602829,14626.0971217957,7.25022026431718,21.6932357491786,26,2,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9362",2008,7,6,18,1,0,0,307,84,45,13,48,93,4,3,1,1,434,0,46,4,1,4,3.95765472312704,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,88,4625000,1.28990228013029,4.35309446254072,3.50388094199853,11117.0212772936,6.72718894009217,56.5767248905909,0,2,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2523",2015,3,4,0,0,0,10,144,57,34,5,18,39,6,4,1,0,212,24,34,1,1,5,6.375,0.268867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,105,3900000,1.5625,3.74166666666667,5.02985825471698,8234.7947154089,6.87169811320755,32.867075523954,48,2,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"8683",2001,0,5,2,0,0,0,104,39,26,6,20,24,1,2,2,0,164,8,31,0,1,3,6.75,0.23780487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,92,212500,1.70192307692308,5.88269230769231,6.19750407188086,6814.40155285689,5.61951219512195,30.0022754950051,13,3,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"6454",2008,7,12,30,0,0,0,479,182,77,22,55,119,4,5,8,2,711,0,87,12,1,12,4.34029227557411,0.255977496483826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,100,850000,1.48434237995825,4.60918580375783,5.07417774371713,11519.262929907,6.4126582278481,113.748600767145,0,1,10,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7160",2012,2,2,0,0,0,48,224,43,5,2,15,76,1,4,3,0,282,65,9,4,2,5,0.602678571428571,0.152482269503546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,90,93,2500000,0.776785714285714,2.19553571428571,1.06788694671353,77150.8767114755,7.91063829787234,13.5075242714944,76,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7881",2015,5,2,12,0,0,0,200,58,23,11,20,77,0,2,1,0,275,0,24,1,1,2,3.105,0.210909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,102,3750000,1.17,3.98,3.45068571727273,16424.1247256948,7.84363636363636,39.7464748302746,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2756",2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,95,8e+05,0,3.2,-0.56,15032.1902189941,5.4,0,1,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7172",2002,8,6,0,0,0,0,207,53,32,5,29,58,1,4,4,0,288,12,33,2,3,2,4.17391304347826,0.184027777777778,1,0,1,13,0,0,0,0,40,8,4,2,5,7,0,0,0,0,52,1,4,1,1,1,2.7,0.153846153846154,0,0,2,95,94,3166667,1.18840579710145,3.85217391304348,2.91947898550725,11259.7338158534,6.48333333333333,27.8937849471246,71,3,7,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"845",2004,3,4,8,0,0,0,168,65,32,6,15,45,1,2,3,1,247,2,37,2,2,5,5.14285714285714,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,99,2e+05,1.42857142857143,3.89642857142857,4.66662647122614,9624.41632363416,6.76032388663968,35.5673496808868,9,2,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7970",1998,4,4,0,0,0,1,245,63,32,9,20,76,1,6,2,1,319,20,34,4,2,4,3.5265306122449,0.197492163009404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,103,687500,1.01632653061224,3.54285714285714,2.49731704305547,14602.7023765577,7.46896551724138,34.7102496776683,69,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"6312",2009,3,1,0,0,0,0,83,31,21,4,19,23,2,3,0,0,134,5,22,3,1,0,6.83132530120482,0.23134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,106,4e+05,1.80722891566265,5.26024096385542,5.98458078582989,7757.9069438451,5.93731343283582,23.4003279326349,20,3,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"304",2013,3,3,0,0,0,0,136,45,22,4,12,28,0,5,0,0,194,10,27,2,3,1,4.36764705882353,0.231958762886598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,95,8e+05,1.25735294117647,3.90588235294118,3.33387007466647,10874.761371407,6.38969072164948,22.818950965039,50,1,9,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9345",2006,1,0,0,0,0,1,112,32,23,8,20,24,4,5,1,0,161,12,25,2,3,6,5.54464285714286,0.198757763975155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,100,1250000,1.39285714285714,6.06607142857143,4.58299749334516,9017.16651606771,5.92173913043478,28.7370221835825,27,3,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"2199",2009,1,3,0,0,0,9,140,46,16,4,13,43,1,1,2,0,200,24,18,0,2,3,3.08571428571429,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,99,4e+06,1.26428571428571,3.37142857142857,3.49820211785714,16040.6938727236,7.14,23.3043594575796,48,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3314",2015,10,7,31,0,0,0,512,158,71,23,40,172,4,10,6,0,710,0,79,4,6,13,3.744140625,0.222535211267606,1,0,1,2,2,0,0,0,13,7,7,3,5,3,0,0,1,0,25,0,7,0,0,0,14.5384615384615,0.28,0,0,3,97,100,9e+06,1.16015625,3.674609375,3.32172557493398,13353.3894483417,7.59718309859155,93.214784712102,0,2,9,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4723",2012,7,2,0,0,0,1,166,48,23,6,28,68,6,3,2,0,239,8,23,1,3,1,3.74096385542169,0.200836820083682,1,0,0,5,0,0,0,0,11,3,0,0,0,2,0,0,0,0,13,0,0,0,0,1,0,0.230769230769231,0,0,1,95,102,3150000,1.37349397590361,3.45301204819277,3.77748201340929,13632.0235223266,7.6092050209205,30.6501914469072,80,3,6,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"385",2012,1,1,0,0,0,6,46,21,12,2,8,14,2,0,0,1,74,13,12,0,0,0,7.04347826086956,0.283783783783784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,106,4100000,1.89130434782609,4.24347826086957,6.73221655405405,7524.23504794615,6.6972972972973,13.9767238343241,19,3,3,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3769",2013,0,2,0,0,0,0,78,35,18,4,12,21,1,0,2,0,123,8,19,2,1,4,6.23076923076923,0.284552845528455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,102,497000,1.80769230769231,5.08461538461538,7.18238381801126,8184.6888216379,6.18048780487805,23.9286718530321,28,3,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8647",2014,5,7,5,0,0,2,233,89,40,6,19,72,4,3,3,0,343,15,42,3,2,3,4.63519313304721,0.259475218658892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,104,2e+06,1.39055793991416,3.04549356223176,4.09556512781691,11217.8382084802,7.28921282798834,43.4562436674609,37,2,8,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5534",2014,6,12,25,0,0,0,436,165,77,21,44,120,2,5,6,0,637,0,77,6,2,12,4.76834862385321,0.259026687598116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,99,3850000,1.43807339449541,4.41788990825688,4.92622788875607,10380.3228623488,6.7563579277865,102.786601083075,0,1,4,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
