"","l_W","l_L","l_GS","l_CG","l_SHO","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_WP","l_HBP","l_BFP","l_R","l_SH","l_SF","l_GIDP","round","po_L","po_GS","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_BFP","po_R","GP","salary","kwERA","BSR","l_GM","attendance.f","career","b1.WHIP","b1.FIP","b1.kwERA","b1.BSR","b1.round","b1.l_GM","b2.WHIP","b2.kwERA","b2.BSR","b2.round"
"3838",4,1,0,0,0,150,59,25,7,15,51,0,3,218,26,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1500000,7.38165137614679,36.1861307705298,56,3,13,1.38461538461538,2.85384615384615,6.73333333333333,2.8245009351951,0,9,1.08421052631579,7.15835475578406,50.0260690161613,0
"3839",2,0,2,0,0,200,69,35,9,22,53,4,2,285,37,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,6.66315789473684,42.6938619081846,40,0,7,1.38947368421053,3.89473684210526,6.72352941176471,35.5216966241673,0,52,1.47887323943662,5.97971014492754,27.8201052808993,0
"3840",1,1,0,0,0,87,38,21,7,18,20,0,1,139,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,5.6589928057554,33.3285695934228,23,1,8,1.365,4.4,6.66315789473684,42.6938619081846,0,40,1.38947368421053,6.72352941176471,35.5216966241673,0
"3841",0,1,0,0,0,54,17,11,3,7,11,0,0,77,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,575000,6.17922077922078,12.0997991445226,22,2,10,1.93103448275862,6.71724137931034,5.6589928057554,33.3285695934228,0,23,1.365,6.66315789473684,42.6938619081846,0
"3842",1,1,3,0,0,47,19,10,0,4,7,0,1,69,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,5.74782608695652,7.02570074123113,0,3,3,1.72277227722772,4.35841584158416,5.17070063694268,19.3304504976713,0,13,1.31868131868132,5.68514851485149,62.7075676031726,1
"3843",0,0,0,0,0,6,2,2,1,2,2,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,5.4,3.32372252355124,3,1,4,1.46808510638298,3.26382978723404,5.74782608695652,7.02570074123113,0,0,1.72277227722772,5.17070063694268,19.3304504976713,0
"3844",3,0,0,0,0,241,68,31,6,38,71,4,7,344,31,3,5,7,1,1,0,20,5,2,0,3,7,28,2,0,837500,6.41162790697674,37.3658243972153,69,2,4,1.63519313304721,4.25579399141631,6.05142857142857,44.606344628695,0,59,0.909090909090909,6.5566265060241,9.33735812605651,0
"3845",4,3,0,0,0,198,59,32,7,38,46,3,4,296,35,0,1,6,1,0,0,17,11,11,2,3,2,31,11,0,1325000,5.64324324324324,38.7532495600358,60,3,5,1.3195020746888,3.97178423236515,6.41162790697674,37.3658243972153,1,69,1.63519313304721,6.05142857142857,44.606344628695,0
"3846",0,1,0,0,0,125,50,27,10,15,34,2,3,191,30,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1325000,6.46806282722513,40.0338145714423,41,0,6,1.46969696969697,5.0030303030303,5.64324324324324,38.7532495600358,1,60,1.3195020746888,6.41162790697674,37.3658243972153,1
"3847",0,0,0,0,0,1,3,4,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325000,3,3.07071833472726,1,1,7,1.56,5.912,6.46806282722513,40.0338145714423,0,41,1.46969696969697,5.64324324324324,38.7532495600358,1
"3848",1,3,0,0,0,175,30,12,5,15,84,0,4,224,12,0,0,1,1,0,0,32,5,0,0,4,7,41,0,1,775000,8.88214285714286,15.743671879907,59,2,2,0.775609756097561,2.10243902439024,8.34163424124514,14.4351286092499,0,59,1.47058823529412,6.6972972972973,21.3894411638808,1
"3849",5,4,0,0,0,208,58,18,4,8,77,2,0,273,24,4,1,3,1,0,0,31,3,0,0,2,13,35,0,1,6250000,8.43296703296703,22.3831445442118,67,3,3,0.771428571428571,2.41142857142857,8.88214285714286,15.743671879907,1,59,0.775609756097561,8.34163424124514,14.4351286092499,0
"3850",1,1,0,0,0,204,54,14,5,24,76,0,4,285,15,1,2,0,1,1,0,6,4,3,0,2,1,10,3,1,9350000,7.46315789473684,27.1895968671078,66,3,4,0.951923076923077,2.075,8.43296703296703,22.3831445442118,1,67,0.771428571428571,8.88214285714286,15.743671879907,1
"3851",5,7,0,0,0,201,57,29,7,28,76,4,2,287,34,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,7.49059233449477,34.068765590238,65,3,5,1.14705882352941,3.11176470588235,7.46315789473684,27.1895968671078,1,66,0.951923076923077,8.43296703296703,22.3831445442118,1
"3852",4,1,0,0,0,193,50,21,3,10,87,1,3,255,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000058,8.92941176470588,18.4890590809628,63,3,6,1.26865671641791,3.45373134328358,7.49059233449477,34.068765590238,0,65,1.14705882352941,7.46315789473684,27.1895968671078,1
"3853",5,6,0,0,0,210,56,19,8,18,92,0,4,284,22,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1.3e+07,8.4,31.5257897753667,70,3,7,0.932642487046632,1.66113989637306,8.92941176470588,18.4890590809628,0,63,1.26865671641791,7.49059233449477,34.068765590238,0
"3854",5,1,0,0,0,185,59,20,6,11,57,2,1,254,23,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3e+07,7.57322834645669,29.1812202565655,61,3,8,1.05714285714286,2.95714285714286,8.4,31.5257897753667,0,70,0.932642487046632,8.92941176470588,18.4890590809628,0
"3855",2,3,0,0,0,199,45,15,2,15,63,1,5,259,15,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3e+07,7.43861003861004,15.479829797944,66,2,9,1.13513513513514,3.15135135135135,7.57322834645669,29.1812202565655,0,61,1.05714285714286,8.4,31.5257897753667,0
"3856",4,3,0,0,0,190,53,15,7,12,56,0,7,260,22,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,10936574,7.2,27.9122186437539,59,0,10,0.904522613065327,2.55175879396985,7.43861003861004,15.479829797944,0,66,1.13513513513514,7.57322834645669,29.1812202565655,0
"3857",18,10,34,3,1,678,173,82,21,124,217,13,12,963,92,12,5,23,0,0,0,0,0,0,0,0,0,0,0,0,9900000,6.45919003115265,108.631793812741,0,2,6,1.58490566037736,5.1811320754717,6.26976217440544,151.408465783557,0,0,1.34138972809668,6.46553911205074,105.987310243773,0
"3858",15,11,35,2,1,702,183,91,23,91,218,3,20,981,98,16,7,11,0,0,0,0,0,0,0,0,0,0,0,1,6884803,6.72110091743119,105.642992884171,1,3,7,1.3141592920354,4.23982300884956,6.45919003115265,108.631793812741,0,0,1.58490566037736,6.26976217440544,151.408465783557,0
"3859",9,8,25,0,0,437,154,93,20,78,121,9,17,666,95,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3e+07,5.90450450450451,106.836924634861,0,1,8,1.17094017094017,4.02478632478632,6.72110091743119,105.642992884171,0,1,1.3141592920354,6.45919003115265,108.631793812741,0
"3860",1,3,7,0,0,89,34,25,5,25,16,1,6,146,26,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1.4e+07,4.16712328767123,28.9587214909753,0,1,9,1.59267734553776,5.23890160183066,5.90450450450451,106.836924634861,0,0,1.17094017094017,6.72110091743119,105.642992884171,0
"3861",4,7,16,0,0,287,105,58,22,33,63,1,13,428,63,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1.5e+07,5.87663551401869,83.3224341039295,0,2,10,1.98876404494382,7.44719101123596,4.16712328767123,28.9587214909753,0,0,1.59267734553776,5.90450450450451,106.836924634861,0
"3862",12,8,29,0,0,466,180,99,11,80,113,6,10,715,103,7,3,21,0,0,0,0,0,0,0,0,0,0,0,0,15505142,5.8027972027972,101.054796797359,1,2,11,1.44250871080139,6.31498257839721,5.87663551401869,83.3224341039295,0,0,1.98876404494382,4.16712328767123,28.9587214909753,0
"3863",7,7,21,1,1,410,146,73,20,44,96,5,10,606,81,10,4,9,1,0,0,6,1,0,0,0,0,6,0,0,15505142,6.37029702970297,92.7890195518476,3,2,12,1.67381974248927,4.38454935622318,5.8027972027972,101.054796797359,0,1,1.44250871080139,5.87663551401869,83.3224341039295,0
"3864",0,1,1,0,0,12,6,7,2,2,4,1,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15505142,6.6,7.06757423300779,0,3,13,1.39024390243902,4.72926829268293,6.37029702970297,92.7890195518476,1,3,1.67381974248927,5.8027972027972,101.054796797359,0
"3865",4,4,5,0,0,286,97,36,12,36,79,2,4,412,43,4,0,11,1,0,0,5,1,0,0,1,1,7,0,0,2500000,6.73980582524272,60.0090353386708,49,3,14,2,9.2,6.6,7.06757423300779,0,0,1.39024390243902,6.37029702970297,92.7890195518476,1
"3866",3,3,7,0,0,250,84,41,5,33,73,2,5,362,43,1,5,7,1,1,0,20,6,3,0,2,6,27,3,0,1200000,6.65966850828729,41.6550440827684,38,3,15,1.3951048951049,4.21748251748252,6.73980582524272,60.0090353386708,1,49,2,6.6,7.06757423300779,0
"3867",4,3,0,0,0,191,65,33,9,19,52,7,3,278,39,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1200000,6.73812949640288,40.3319099298019,53,3,16,1.404,3.488,6.65966850828729,41.6550440827684,1,38,1.3951048951049,6.73980582524272,60.0090353386708,1
"3868",0,1,0,0,0,105,41,11,1,8,33,0,0,149,13,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,433500,7.5744966442953,16.5504577523938,41,2,2,1.66415094339623,4.33207547169811,6.15544794188862,60.4368065904124,0,60,1,6.03157894736842,0.927100530019984,0
"3869",4,6,0,0,0,178,60,24,4,27,64,8,2,268,29,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,504000,7.14626865671642,31.8001310973944,60,1,3,1.4,2.2,7.5744966442953,16.5504577523938,0,41,1.66415094339623,6.15544794188862,60.4368065904124,0
"3870",5,4,0,0,0,206,65,19,4,20,61,1,1,288,24,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1700000,7.15,29.5280489662526,74,1,4,1.46629213483146,3.18314606741573,7.14626865671642,31.8001310973944,0,60,1.4,7.5744966442953,16.5504577523938,0
"3871",5,5,0,0,0,150,38,12,1,12,44,1,1,198,17,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3700000,7.46060606060606,12.6971553988237,49,1,5,1.2378640776699,3.01067961165049,7.15,29.5280489662526,0,74,1.46629213483146,7.14626865671642,31.8001310973944,0
"3872",0,0,0,0,0,3,2,1,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700000,5.4,1.28231162684174,1,1,6,1,2.3,7.46060606060606,12.6971553988237,0,49,1.2378640776699,7.15,29.5280489662526,0
"3873",2,4,0,0,0,72,30,17,0,17,13,4,0,112,20,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3700000,5.07857142857143,15.0193547167672,30,2,7,3,4.2,5.4,1.28231162684174,0,1,1,7.46060606060606,12.6971553988237,0
"3874",0,1,0,0,0,31,11,5,2,2,4,0,0,41,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,420000,5.98536585365854,7.44248224151539,6,2,7,1.63636363636364,4.09256198347107,5.2,21.9363484087102,0,41,1.27058823529412,6.51392405063291,28.0927320318716,0
"3875",0,0,0,0,0,20,15,9,4,1,3,0,0,36,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,6.06666666666667,15.5828458398216,6,2,8,1.25806451612903,5.52258064516129,5.98536585365854,7.44248224151539,0,6,1.63636363636364,5.2,21.9363484087102,0
"3876",13,6,32,0,0,561,208,89,21,71,111,2,11,828,105,5,5,22,1,0,1,18,6,3,1,1,2,23,3,0,550000,5.83478260869565,123.08112345481,1,1,2,1.66410748560461,5.14625719769674,5.75820895522388,136.542710218074,0,1,1.6283185840708,5.9207100591716,84.9178420911132,0
"3877",0,3,5,1,0,84,36,25,7,10,15,0,2,132,26,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,550000,5.76363636363636,28.9654018604029,0,0,3,1.49197860962567,4.77219251336898,5.83478260869565,123.08112345481,1,1,1.66410748560461,5.75820895522388,136.542710218074,0
"3878",1,4,4,0,0,76,34,28,11,16,13,0,1,126,29,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4e+05,5.01904761904762,40.1206299957641,4,0,4,1.64285714285714,6.55714285714286,5.76363636363636,28.9654018604029,0,0,1.49197860962567,5.83478260869565,123.08112345481,1
"3879",1,1,5,0,0,52,27,23,2,16,8,0,1,95,23,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4e+05,4.26315789473684,20.478288465549,0,0,5,1.97368421052632,9.83157894736842,5.01904761904762,40.1206299957641,0,4,1.64285714285714,5.76363636363636,28.9654018604029,0
"3880",11,11,27,0,0,420,179,99,19,77,116,4,1,671,108,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,440000,6.16900149031297,122.484671727087,0,3,2,1.5421686746988,4.21204819277108,6.5497975708502,110.175228273691,1,3,1.40506329113924,6.64137931034483,11.6593806921676,0
"3881",3,10,16,0,0,366,135,68,18,63,129,14,3,560,76,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1200000,6.81428571428571,94.8556070670483,26,2,3,1.82857142857143,4.87142857142857,6.16900149031297,122.484671727087,0,0,1.5421686746988,6.5497975708502,110.175228273691,1
"3882",2,3,0,0,0,176,62,33,3,35,61,6,3,273,39,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,6.4989010989011,33.8305521451175,62,2,5,1.62295081967213,4.55245901639344,6.81428571428571,94.8556070670483,0,26,1.82857142857143,6.16900149031297,122.484671727087,0
"3883",2,3,0,0,0,138,40,17,5,15,56,4,1,188,18,3,1,4,1,0,0,2,1,0,0,0,1,3,0,0,2e+06,7.9531914893617,22.8715999633666,57,2,6,1.65340909090909,3.62613636363636,6.4989010989011,33.8305521451175,0,62,1.62295081967213,6.81428571428571,94.8556070670483,0
"3884",0,3,0,0,0,110,39,19,4,18,34,2,1,164,20,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3500000,6.57073170731707,24.3203158344003,53,2,7,1.19565217391304,3.22173913043478,7.9531914893617,22.8715999633666,1,57,1.65340909090909,6.4989010989011,33.8305521451175,0
"3885",1,2,0,0,0,97,32,14,2,6,23,1,0,130,15,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3500000,7.06153846153846,13.7722926136529,40,2,8,1.55454545454545,4.23636363636364,6.57073170731707,24.3203158344003,0,53,1.19565217391304,7.9531914893617,22.8715999633666,1
"3886",6,3,1,0,0,234,68,30,4,55,71,6,3,353,39,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,612500,6.04589235127479,39.2484399332626,55,2,4,1.05633802816901,3.91830985915493,6.43225806451613,8.96898693438772,0,14,1.77272727272727,5.51214953271028,21.4988541189216,0
"3887",1,0,0,0,0,52,19,6,1,17,25,6,0,86,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612500,6.65581395348837,13.0003898068117,14,2,5,1.57692307692308,4.04615384615385,6.04589235127479,39.2484399332626,0,55,1.05633802816901,6.43225806451613,8.96898693438772,0
"3888",2,2,0,0,0,156,63,33,2,37,41,3,2,254,34,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,575000,5.68346456692913,35.6707347027814,53,1,7,2.07692307692308,3.83461538461538,6.65581395348837,13.0003898068117,0,14,1.57692307692308,6.04589235127479,39.2484399332626,0
"3889",1,1,6,0,0,127,47,19,5,15,21,4,0,179,19,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,575000,5.80223463687151,27.9109119586146,7,1,8,1.92307692307692,4.14230769230769,5.68346456692913,35.6707347027814,0,53,2.07692307692308,6.65581395348837,13.0003898068117,0
"3890",1,1,0,0,0,18,4,2,2,5,4,0,0,26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6e+05,4.93846153846154,6.0597422991181,9,0,10,1.46456692913386,4.80629921259843,5.80223463687151,27.9109119586146,0,7,1.92307692307692,5.68346456692913,35.6707347027814,0
"3891",12,17,33,0,0,578,227,103,30,71,117,9,4,861,109,10,3,18,0,0,0,0,0,0,0,0,0,0,0,0,2275000,6.05505226480836,150.423156143808,0,2,5,1.36787564766839,4.73886010362694,6.1045871559633,77.8682669049044,0,1,1.22222222222222,6.6541567695962,47.2957110609481,0
"3892",4,6,19,1,0,317,126,54,18,41,49,3,2,471,60,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,3775000,5.65477707006369,87.3646949609863,0,1,6,1.54671280276817,5.09965397923875,6.05505226480836,150.423156143808,0,0,1.36787564766839,6.1045871559633,77.8682669049044,0
"3893",5,5,14,0,0,226,96,50,13,35,48,3,3,348,50,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,4e+05,5.91724137931035,68.8647813356125,0,0,7,1.58044164037855,5.59432176656151,5.65477707006369,87.3646949609863,0,0,1.54671280276817,6.05505226480836,150.423156143808,0
"3894",0,3,7,0,0,131,60,30,12,13,14,2,0,200,32,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4e+05,5.46,48.7208786063008,3,0,8,1.73893805309735,5.48318584070796,5.91724137931035,68.8647813356125,0,0,1.58044164037855,5.65477707006369,87.3646949609863,0
"3895",0,0,0,0,0,7,2,1,0,0,2,0,3,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,497500,4.30909090909091,0.466526463371889,2,1,2,6.75,16.325,4.01538461538462,16.6705749117314,0,6,1.26470588235294,6.12,12.0785273949491,1
"3896",0,0,0,0,0,4,4,5,0,1,0,0,1,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,497500,3,2.61028533193137,3,1,3,0.857142857142857,5.34285714285714,4.30909090909091,0.466526463371889,0,2,6.75,4.01538461538462,16.6705749117314,0
"3897",5,1,0,0,0,170,69,25,4,14,29,1,2,244,26,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1100000,6.13770491803279,33.3282090315818,58,2,4,1.59116022099448,3.69723756906077,6.53454545454546,40.5657306403188,1,53,1.36813186813187,6.05369649805448,44.6962677107846,0
"3898",5,4,0,0,0,194,64,22,4,12,27,2,4,258,24,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,1700000,6.14418604651163,27.5445852273058,60,1,5,1.46470588235294,3.83529411764706,6.13770491803279,33.3282090315818,0,58,1.59116022099448,6.53454545454546,40.5657306403188,1
"3899",0,2,0,0,0,9,5,5,0,2,1,0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,3.98823529411765,2.66831683168317,6,0,6,1.17525773195876,3.67938144329897,6.14418604651163,27.5445852273058,0,60,1.46470588235294,6.13770491803279,33.3282090315818,0
"3900",0,0,0,0,0,53,15,8,1,4,19,0,1,73,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2800000,7.7013698630137,6.33318574274961,19,0,7,2.33333333333333,5.53333333333333,3.98823529411765,2.66831683168317,0,6,1.17525773195876,6.14418604651163,27.5445852273058,0
"3901",0,4,0,0,0,125,44,22,7,16,24,3,5,179,24,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2800000,5.73519553072626,30.7476728956904,37,1,8,1.07547169811321,2.63396226415094,7.7013698630137,6.33318574274961,0,19,2.33333333333333,3.98823529411765,2.66831683168317,0
"3902",9,7,31,2,1,595,172,69,19,65,185,9,5,817,71,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,450000,7.25067319461444,93.5879683996248,0,2,3,1.48474576271186,5.09152542372881,6.72134831460674,76.3714248286101,0,0,1.65454545454545,6.16190476190476,41.1557972273375,0
"3903",1,2,8,0,0,122,36,20,4,9,42,0,3,170,21,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,850000,7.58823529411765,18.3976434741738,0,1,4,1.19495798319328,3.47226890756303,7.25067319461444,93.5879683996248,0,0,1.48474576271186,6.72134831460674,76.3714248286101,0
"3904",1,5,7,0,0,94,39,26,5,22,15,4,0,152,26,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,850000,4.92631578947368,30.2504821106726,0,1,5,1.10655737704918,3.22459016393443,7.58823529411765,18.3976434741738,0,0,1.19495798319328,7.25067319461444,93.5879683996248,0
"3905",2,1,0,0,0,90,25,10,2,5,22,0,0,119,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,483500,7.21512605042017,10.564407193425,20,0,4,3,4.7,5.4,0.74007811515686,0,1,1.10526315789474,5.84444444444444,8.7979468682805,0
"3906",1,0,0,0,0,167,45,15,5,12,49,1,2,224,15,0,1,4,1,0,0,6,3,1,1,2,3,11,1,0,815000,7.38214285714286,22.0872748724711,54,1,5,1,3,7.21512605042017,10.564407193425,0,20,3,5.4,0.74007811515686,0
"3907",2,0,0,0,0,168,57,23,8,16,42,0,3,235,25,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1275000,6.62553191489362,35.2842670691926,56,1,6,1.02395209580838,3.25389221556886,7.38214285714286,22.0872748724711,1,54,1,7.21512605042017,10.564407193425,0
"3908",0,1,0,0,0,42,16,8,2,5,13,0,0,63,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1275000,7.11428571428571,10.2082784641109,17,2,7,1.30357142857143,4.52142857142857,6.62553191489362,35.2842670691926,0,56,1.02395209580838,7.38214285714286,22.0872748724711,1
"3909",0,1,0,0,0,50,27,12,2,5,6,0,2,82,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,422000,5.4,16.0046107015324,10,3,6,1.16216216216216,3.95675675675676,6.27417218543046,32.0581001603992,0,53,1.3125,5.98461538461538,56.8373312327255,0
"3910",1,9,14,0,0,275,95,52,4,46,83,6,3,411,63,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,790000,6.50948905109489,47.4480053787539,5,1,3,1.66894197952218,5.15563139931741,6.84642857142857,93.2228096769518,0,6,1.52631578947368,6.10588235294118,18.705871265273,0
"3911",4,10,20,0,0,418,146,69,13,55,133,7,8,599,74,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,1900000,6.8424040066778,81.9483793174797,19,2,4,1.53818181818182,3.42909090909091,6.50948905109489,47.4480053787539,0,5,1.66894197952218,6.84642857142857,93.2228096769518,0
"3912",3,1,7,0,0,113,31,7,3,15,39,1,0,156,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1900000,7.24615384615385,16.5606597080879,0,0,5,1.44258373205742,3.81722488038278,6.8424040066778,81.9483793174797,0,19,1.53818181818182,6.50948905109489,47.4480053787539,0
"3913",0,2,4,0,0,55,35,23,6,12,14,2,1,103,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1750000,5.63300970873786,32.67898291617,0,0,7,1.2212389380531,3.35929203539823,7.24615384615385,16.5606597080879,0,0,1.44258373205742,6.8424040066778,81.9483793174797,0
"3914",8,4,15,0,0,291,89,33,8,34,64,1,8,408,40,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1300000,6.07647058823529,46.5601764555253,0,0,2,1.46153846153846,3.95,6.24026258205689,60.2539388178496,0,1,1.28465346534653,6.08275862068966,80.0998707056398,0
"3915",1,6,8,0,0,128,59,30,7,16,36,0,2,199,33,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1312500,6.54572864321608,39.6310347163166,0,0,3,1.2680412371134,4.22061855670103,6.07647058823529,46.5601764555253,0,0,1.46153846153846,6.24026258205689,60.2539388178496,0
"3916",6,10,22,0,0,408,174,78,19,45,92,3,10,619,88,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1500000,6.27237479806139,108.196478145019,15,0,4,1.7578125,4.840625,6.54572864321608,39.6310347163166,0,0,1.2680412371134,6.07647058823529,46.5601764555253,0
"3917",12,13,32,2,0,603,204,96,19,49,133,3,7,846,99,9,10,16,1,0,2,58,17,3,0,3,15,75,3,0,3800000,6.63404255319149,104.607421882991,1,0,5,1.61029411764706,4.7,6.27237479806139,108.196478145019,0,15,1.7578125,6.54572864321608,39.6310347163166,0
"3918",18,8,31,2,2,667,212,74,16,49,139,2,11,909,80,7,4,18,0,0,0,0,0,0,0,0,0,0,0,1,9e+06,6.61452145214522,97.2574137005296,0,0,6,1.25870646766169,3.79203980099502,6.63404255319149,104.607421882991,1,1,1.61029411764706,6.27237479806139,108.196478145019,0
"3919",4,6,17,1,1,300,129,53,17,18,56,2,8,442,66,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,8e+06,6.24162895927602,80.1718979783556,0,3,7,1.17391304347826,3.51934032983508,6.61452145214522,97.2574137005296,0,0,1.25870646766169,6.63404255319149,104.607421882991,1
"3920",1,0,2,0,0,34,12,6,1,2,4,0,0,46,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.1e+07,5.92173913043478,5.7708674304419,0,3,9,1.47,5.04,6.24162895927602,80.1718979783556,0,0,1.17391304347826,6.61452145214522,97.2574137005296,0
"3921",4,2,7,0,0,103,41,22,5,10,15,0,4,154,23,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1500000,5.47792207792208,25.4075410596778,0,3,10,1.23529411764706,4.17058823529412,5.92173913043478,5.7708674304419,0,0,1.47,6.24162895927602,80.1718979783556,0
"3922",14,12,33,1,1,598,235,113,26,39,147,5,6,854,119,2,7,19,0,0,0,0,0,0,0,0,0,0,0,0,7e+06,6.84730679156909,132.447018917269,0,0,11,1.48543689320388,5.44271844660194,5.47792207792208,25.4075410596778,0,0,1.23529411764706,5.92173913043478,5.7708674304419,0
"3923",17,11,32,7,2,663,227,92,24,37,117,4,6,906,95,5,5,14,1,1,1,18,10,4,1,1,3,28,4,0,8e+06,6.40662251655629,116.644801475231,0,3,12,1.37458193979933,4.08294314381271,6.84730679156909,132.447018917269,0,0,1.48543689320388,5.47792207792208,25.4075410596778,0
"3924",9,13,33,3,1,666,262,106,23,40,102,4,8,955,123,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,6.07853403141361,134.781875050731,0,3,13,1.19457013574661,4.10950226244344,6.40662251655629,116.644801475231,1,0,1.37458193979933,6.84730679156909,132.447018917269,0
"3925",2,5,11,0,0,189,80,42,9,8,33,0,2,268,46,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,6.51940298507463,45.0533370566881,0,2,14,1.36036036036036,4.27657657657658,6.07853403141361,134.781875050731,0,0,1.19457013574661,6.40662251655629,116.644801475231,1
"3926",3,4,13,0,0,201,67,29,8,29,56,5,0,297,34,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,519000,6.53131313131313,41.9491038552121,0,1,2,1.2027027027027,3.26756756756757,6.62772277227723,26.3843404175262,0,0,0.916666666666667,7.44255319148936,7.70692977070145,0
"3927",0,1,1,0,0,15,5,3,0,2,3,0,1,22,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,515800,5.4,1.88901869158879,0,1,4,1.56455696202532,4.9620253164557,6.39830220713073,98.3762023889688,0,4,1.38,6.61643835616438,59.4791755476754,0
"3928",15,6,27,0,0,499,146,42,13,53,173,1,11,694,49,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,750000,7.35389048991355,73.326266848734,0,3,2,1.30993150684932,5.11095890410959,6.43022974607013,128.033050546437,0,0,1.42320819112628,7.01860465116279,61.3308245577592,0
"3929",13,7,30,3,3,609,162,65,18,50,216,3,7,812,70,4,5,10,1,1,1,13,8,8,2,3,3,23,8,1,2500000,7.79408866995074,80.9472367538501,0,2,3,1.19639278557114,3.21803607214429,7.35389048991355,73.326266848734,0,0,1.30993150684932,6.43022974607013,128.033050546437,0
